category_id,polularity,item_num,look_through,collection,add_car,buy
8088,254,303,1515,20,32,38
8089,10,47,90,1,2,1
920,31,62,213,3,5,0
6648,2426,11222,56095,1129,1320,310
12678,16,42,148,0,12,5
12675,21,57,146,2,3,0
12674,13,34,119,4,8,19
6646,5,22,44,0,0,0
12676,2,2,5,0,0,0
12671,8,9,15,0,1,1
6641,5,38,54,5,4,0
6642,2,2,4,0,0,0
6643,86,131,489,9,4,1
10813,13,13,35,0,1,0
10812,2,21,42,0,4,0
10817,94,87,333,1,1,6
10816,49,134,409,4,7,4
10814,46,131,316,2,19,3
7801,5,16,20,0,0,0
7800,21,25,75,1,2,2
7803,4,13,35,1,0,0
7802,7,13,23,0,1,0
7805,9,18,41,0,3,3
7804,59,75,178,3,31,5
7807,32,64,148,3,1,0
7806,4,6,14,0,1,0
7808,4,3,9,0,0,0
2847,16,33,141,1,5,3
6399,26,25,52,1,1,0
6392,8,8,17,0,0,0
6391,2,3,24,2,0,1
6397,170,558,1563,30,47,8
6394,3,4,6,0,0,0
6395,4,7,12,1,0,0
2396,85,219,636,9,2,2
2397,2,9,11,0,0,0
2395,194,198,1049,16,19,9
2392,3,4,18,0,1,0
2393,4,7,18,0,0,1
2399,2,2,3,0,0,0
12526,10,21,43,1,0,0
4135,1,1,3,0,0,0
1851,38,52,194,1,20,6
1852,32,70,290,4,7,8
1854,776,5276,15597,217,225,47
1855,6,6,17,0,0,0
2172,1,4,8,0,0,0
2173,23,13,54,3,1,0
2170,192,612,1654,29,24,8
2171,6,11,38,0,2,1
2177,121,635,1843,43,68,17
2174,14,6,36,0,0,0
2175,107,247,871,49,27,1
2178,10,22,62,3,1,0
4964,1,1,2,0,0,0
4963,170,174,692,9,36,26
4962,331,407,2160,49,80,33
4961,86,203,688,20,37,8
14044,2,4,9,0,0,0
5432,5,5,7,0,0,1
14046,2,2,3,0,0,0
14047,73,126,286,5,9,3
14041,152,193,635,8,34,17
14049,19,53,166,10,4,1
3261,2,6,15,0,2,0
1932,25,28,61,1,0,0
1931,37,71,141,1,1,0
1930,72,259,633,22,23,5
5128,30,63,202,1,5,1
3264,65,302,955,8,41,6
3266,230,294,1460,2,1,0
3269,37,72,230,5,25,3
5436,2,4,8,0,0,0
5126,2,3,11,1,0,1
5127,455,877,2989,55,106,18
5122,2,2,4,0,1,1
7236,10,12,29,2,1,2
5434,2,3,7,0,0,0
7237,21,29,79,0,3,0
13238,1,1,1,0,0,0
13239,2,4,25,0,3,0
13232,3,5,9,0,0,0
13230,5517,73434,334411,6783,6226,787
13231,2,9,82,4,0,0
13236,35,10,92,0,0,0
13237,16,9,43,2,1,0
13234,5,5,6,0,0,0
9194,16,22,33,1,0,3
10378,4,1,12,0,1,0
9196,14,65,167,4,3,1
3361,12,51,152,3,1,4
9804,18,29,120,1,3,9
12525,35,70,202,1,9,7
6887,2,3,5,0,0,0
6884,13,7,33,1,0,1
6885,6,27,95,2,1,2
6882,14,44,112,3,2,1
6883,5,5,16,1,1,0
6880,3,3,7,0,0,0
6881,1,12,33,0,0,0
9672,1,2,2,0,0,0
6888,97,198,668,10,18,10
604,20,22,52,1,8,3
607,20,28,85,0,10,1
606,166,253,1196,10,26,23
1209,45,76,170,15,2,0
600,56,139,478,4,16,13
603,662,1201,3945,161,276,94
13963,307,679,2504,41,71,15
1205,27,104,263,1,2,0
1204,68,168,477,6,14,4
1207,3,4,7,0,0,0
608,1,1,2,0,0,0
1203,1,2,5,0,0,0
4270,9,22,55,1,1,0
8276,37,48,126,4,10,2
8275,4,9,18,0,2,0
8274,1,3,5,0,0,0
8273,6,7,12,0,0,0
8272,46,178,482,3,23,6
8270,734,2336,10560,285,372,64
10772,58,136,362,0,18,5
4275,1,1,2,0,0,0
10770,1,2,4,0,0,0
465,1,1,1,0,0,0
10771,29,77,212,3,10,4
1352,1,1,2,0,0,0
4279,4,4,9,0,0,0
466,9,25,49,0,0,0
461,1,1,1,0,0,0
6668,19,3,2,0,0,23
460,88,108,341,2,4,3
12204,2,2,3,0,0,0
8419,39,88,196,3,2,0
12658,264,710,3514,79,74,12
8413,63,65,218,3,8,3
8411,6,10,19,0,0,0
8417,2,2,6,0,0,0
8416,14,40,87,2,6,1
8415,205,490,2045,36,45,11
7589,1,1,1,0,0,0
9808,86,187,446,5,15,10
7584,68,67,293,1,13,5
9806,25,27,37,1,0,0
7587,29,80,219,6,5,5
7580,485,531,3302,48,87,53
9802,15,36,112,0,5,1
7582,533,858,3498,61,64,39
6230,25,37,139,5,6,3
6662,37,236,802,8,14,0
6233,3,64,188,0,12,1
6660,77,192,563,2,29,12
6666,6,14,21,0,1,0
6667,20,15,46,0,1,2
6950,2,2,4,0,0,0
12655,1,1,1,0,0,0
993,1,1,1,0,0,0
4149,19,40,95,7,1,1
4147,25,81,279,3,2,4
4146,2,14,30,0,3,0
4140,3,21,81,0,1,2
4142,4,6,23,0,2,1
3856,6,7,22,1,2,1
3854,6,25,58,2,1,0
3855,21,33,73,2,4,7
3852,579,1423,5058,106,250,63
3850,10,24,61,1,0,0
3851,8,25,47,0,0,0
6485,75,73,174,3,22,10
3859,30,54,136,1,2,1
2661,21,18,49,0,6,3
5919,246,381,1012,2,0,71
5915,303,387,1518,41,120,45
5914,1,1,2,0,0,0
5910,11,9,29,2,0,1
5913,38,33,179,4,6,3
13429,1,1,2,0,0,0
13428,81,72,313,2,18,6
4556,20,44,82,1,0,0
4557,41,46,122,2,3,0
13425,162,321,839,17,26,16
4555,31,81,172,9,3,0
4552,3,3,8,0,1,1
4553,18,41,79,9,0,0
13421,35,89,219,0,4,1
4551,13,24,41,0,0,1
11689,9,15,36,0,0,0
11688,44,49,191,3,2,0
11685,166,310,1149,4,19,11
11684,32,29,82,1,9,3
11687,418,541,1774,47,127,42
11681,3,5,11,0,0,1
11680,90,277,796,31,32,20
11683,9,11,21,0,0,0
9770,1,2,4,1,0,0
9773,6,10,35,0,0,10
8582,1,1,1,0,0,0
13439,1,1,1,0,0,0
12086,16,35,51,0,1,0
12084,7,6,14,0,0,0
12085,10,19,42,4,0,0
12083,1,3,5,0,0,0
6070,7,13,42,2,1,0
12088,7,8,22,0,1,0
12089,4,8,22,0,0,0
2616,11,23,41,0,0,0
2615,28,37,107,0,7,6
2614,2,15,34,0,2,0
2610,625,1592,5586,81,103,34
2619,1,7,18,0,0,0
7347,20,47,175,2,5,4
7344,1187,3081,13400,279,351,101
10798,127,284,1460,18,52,40
10799,83,351,1094,11,56,28
10028,5,12,25,2,0,0
10029,317,646,2110,39,167,75
10026,1,1,4,0,0,0
10795,94,412,1145,10,12,1
10796,61,36,182,2,6,0
10797,113,140,467,3,15,4
10022,17,23,59,0,0,1
10023,2,2,9,0,0,0
10792,8,17,50,1,4,0
10021,106,158,446,9,26,21
4542,2,2,5,0,0,0
4545,10,14,27,0,0,0
12338,8,8,17,0,0,0
12339,19,27,91,1,0,1
12337,59,77,203,9,4,3
12331,46,86,143,4,0,1
12332,1,3,6,0,0,0
12333,1,1,2,0,0,0
7009,31,49,146,8,10,4
7008,120,178,593,32,32,11
10248,10,17,35,3,2,0
9025,28,40,135,0,6,1
7000,53,71,319,5,7,4
9027,5,9,20,1,2,0
9026,13,10,40,0,0,0
9021,152,168,644,10,20,10
10247,25,28,60,2,5,0
9023,211,221,831,3,59,35
7006,1,1,2,0,0,0
740,722,2290,5383,211,84,12
741,1,1,2,0,0,0
742,2,2,4,0,0,0
743,1,1,2,0,0,0
748,1,1,2,0,0,0
2949,745,465,1410,24,31,288
2947,163,172,933,21,38,7
2946,10,27,57,4,0,0
2945,4,5,10,0,0,0
2942,16,15,33,1,2,1
2941,100,682,1612,11,5,3
2940,6,8,24,0,0,1
1050,1,1,2,0,0,0
5355,39,61,153,6,4,1
1053,3,5,7,0,0,0
5352,4,5,10,1,0,0
1056,10,18,36,0,0,0
5350,40,48,100,1,4,1
1058,1,1,2,0,0,0
1059,74,82,259,6,31,14
5358,48,103,385,4,8,8
4310,115,188,542,5,30,11
4313,1,7,27,0,0,0
4316,27,38,99,1,9,4
4317,1,1,2,0,0,0
11047,158,274,934,10,25,13
11046,46,112,435,13,10,5
11045,38,35,159,1,8,2
11042,4,12,33,2,0,0
11041,8,14,52,1,0,0
11040,6,6,27,0,0,1
11048,6,6,12,0,1,0
2377,3,2,7,0,0,0
5423,2,2,4,0,0,0
3118,19,44,125,4,0,3
3113,1,2,11,0,1,1
3111,338,1146,3070,73,116,15
3110,1,1,1,0,0,0
8648,23,15,59,2,1,0
8649,632,519,3455,13,33,16
8646,168,411,1010,16,32,6
8643,4,4,10,0,0,1
8641,18,66,174,3,8,0
11308,11,13,32,2,2,0
11309,4,4,8,0,0,0
5742,3,6,17,0,0,0
5743,12,18,43,0,0,0
5744,21,25,74,1,1,1
5745,18,64,205,1,1,1
5746,51,126,280,15,7,2
11300,30,125,330,1,7,3
11301,123,310,979,14,28,5
11303,12,12,32,0,0,0
11304,248,374,1093,35,87,20
11305,1,1,1,0,0,0
11307,570,1788,5329,97,198,47
1703,4,5,20,0,0,1
12536,242,679,1924,16,72,30
12534,14,38,85,8,1,0
12530,8,16,30,1,1,0
12531,1,1,3,0,0,0
12538,104,134,433,3,5,6
13290,2,2,4,0,0,0
2136,5,7,17,0,4,0
13291,19,33,119,1,7,1
12659,67,82,280,1,1,2
6669,561,786,5974,76,187,69
12653,5,7,9,0,0,0
12652,228,202,1265,13,68,43
12651,22,110,259,0,8,5
6661,14,33,98,1,9,5
12657,42,65,166,2,19,4
12656,1,5,18,0,0,0
6664,3,23,66,1,3,0
6665,6,5,18,2,0,0
10879,18,92,258,9,8,3
10871,1,1,2,0,0,0
10873,21,65,193,2,4,8
10875,929,2250,7541,133,195,48
10874,15,54,112,0,3,2
10876,9,11,21,0,0,0
2135,4,5,6,0,0,0
2378,102,179,450,10,46,17
2374,9,18,51,1,6,0
2132,43,57,241,3,8,2
2370,48,114,337,2,16,4
2373,195,327,1664,33,87,34
1876,43,106,228,2,2,3
1877,485,991,3459,47,146,110
1874,1,1,1,0,0,0
1872,49,112,487,6,17,9
1870,57,53,229,4,6,5
1871,14,39,89,5,2,0
1878,1,1,3,0,0,0
1879,5,6,10,0,3,0
4944,1,1,3,0,0,0
4940,5,75,242,9,6,0
4942,1,1,2,0,0,0
4949,151,224,808,14,25,6
4948,10,8,24,3,0,0
2119,36,105,260,0,2,0
2112,2,4,9,0,1,0
2114,81,92,323,5,11,6
2117,29,24,87,0,5,3
14022,1,1,2,0,0,0
14023,105,161,663,23,25,7
14020,7,11,25,0,2,0
14021,12,22,88,0,4,1
14027,6,8,15,0,0,0
14024,156,263,1278,17,39,15
14025,1,1,6,2,2,1
4019,4,12,22,1,0,0
1919,3,12,18,0,1,0
1918,3,5,16,0,0,0
13297,1,1,2,0,0,0
5109,24,30,79,4,0,0
2131,1,16,42,0,0,0
3289,137,151,500,6,27,9
3288,13,17,50,0,2,0
3287,41,62,168,1,7,0
1910,16,27,104,3,2,1
1913,1,2,8,0,0,0
5101,20,34,87,2,6,4
3283,78,92,463,4,10,8
3282,28,99,244,4,14,6
5104,16,21,44,0,0,0
1916,139,182,935,18,26,7
13211,4,6,16,0,0,0
13212,28,36,151,4,3,3
13213,21,108,271,13,10,9
13214,26,44,141,2,5,2
13215,76,126,396,5,43,12
13216,86,76,279,5,6,4
13218,12,9,31,0,1,0
13702,17,41,91,0,0,0
10498,2,2,3,0,0,0
10496,1,1,3,0,0,0
10494,6,6,12,1,1,0
13700,2,3,5,0,0,0
10491,2,2,4,0,0,0
883,184,299,1442,39,34,16
881,546,1028,4623,127,143,103
13701,124,157,588,6,17,3
887,353,662,4444,48,74,42
886,25,46,174,1,6,3
885,39,20,117,1,2,1
884,2,2,5,0,0,0
13706,2,2,4,0,0,0
889,1068,3315,12183,221,528,157
888,204,406,1738,24,63,15
13704,4,4,9,0,0,0
5245,10,15,62,0,15,3
356,1,1,1,0,0,0
9885,41,59,140,2,2,5
5244,6,17,38,1,0,0
9882,46,71,256,6,2,3
9881,234,480,1294,13,24,3
6616,2,2,2,0,0,0
350,34,41,98,4,2,2
6866,10,34,84,0,1,1
6867,17,42,131,2,0,1
6860,83,133,341,0,14,3
6861,1,1,0,0,1,1
6862,48,182,350,0,13,0
6863,77,107,294,4,34,12
7351,1,2,3,0,0,0
10019,156,222,872,8,52,30
9581,1,1,3,0,0,0
7355,5,11,27,0,0,0
9239,9,12,18,1,0,0
8255,4,4,5,0,0,0
8254,599,764,4122,60,187,119
1269,23,33,76,1,14,2
1268,4,8,19,2,0,0
8250,108,231,560,17,17,1
8253,31,60,187,1,2,1
668,4,11,34,0,4,0
1260,176,259,721,29,81,36
8259,66,121,392,5,13,5
662,36,34,93,1,4,0
661,6,6,33,0,2,1
660,77,138,401,3,3,0
5102,57,93,241,6,8,3
8789,6,10,34,1,4,3
5241,1,1,4,0,1,0
8783,10,9,22,0,0,0
8782,14,43,130,3,2,1
8781,15,16,61,2,4,0
8780,6,7,21,0,1,0
8787,9,14,27,2,0,0
10010,210,344,1079,17,26,16
7618,218,545,1680,16,54,42
7619,277,582,2660,32,137,90
7614,25,51,226,3,6,2
9230,69,120,443,10,22,13
7616,6,24,55,1,1,0
7611,8,13,39,0,7,3
7613,40,43,123,2,4,1
3281,5,24,63,6,1,1
5105,2,2,3,0,0,0
8431,56,124,306,3,3,3
8433,11,11,28,1,2,0
8432,317,704,2432,44,78,21
8434,2,2,4,0,0,0
8436,75,109,366,3,18,8
8439,34,29,118,1,1,11
8438,28,37,114,2,6,3
9825,6,7,20,0,1,1
9824,2,2,5,0,0,0
9826,3,4,8,0,0,0
9820,967,3180,10117,168,208,47
9823,14,22,87,3,10,3
9829,551,1151,3171,15,82,42
9828,6,5,11,0,1,0
11550,10,4,27,0,1,1
8516,48,72,177,4,3,0
12772,97,282,1220,28,14,0
6122,4,12,20,0,0,0
8515,200,319,1097,39,49,12
8512,131,322,1098,53,20,4
12591,1,2,3,0,0,0
4129,56,84,194,4,0,2
4128,57,78,237,4,14,11
6152,4,7,13,0,0,0
13869,1,1,2,0,0,0
4123,18,18,28,0,0,0
12778,194,449,1421,31,67,8
4121,22,23,69,1,3,0
4120,44,13,121,6,4,0
4127,194,457,1026,28,35,3
4126,1,1,1,0,0,0
4125,17,27,91,2,1,2
4124,3,3,5,0,1,0
5689,3860,28340,97969,2615,2303,395
5688,20,40,123,3,1,1
13866,70,94,322,1,8,5
5684,9,37,147,3,17,7
5687,68,95,281,19,5,0
5686,120,207,700,9,67,25
5680,10,11,25,1,4,0
420,17,25,81,6,1,1
13861,101,136,679,18,14,2
13860,15,47,128,1,13,1
11519,24,32,87,5,0,0
11515,2,2,4,0,0,0
11514,6,10,22,0,0,0
11517,2,2,3,1,0,0
11511,8,13,39,0,3,0
11510,29,64,151,3,12,4
11513,51,54,113,2,5,1
11512,81,97,417,8,28,11
8899,2,2,5,0,0,0
5979,36,36,112,1,0,0
5978,7,11,20,0,0,0
5972,2,2,4,0,2,0
5971,5,8,22,0,1,0
5970,10,15,42,1,2,2
5977,5,20,46,1,0,0
5975,3,5,14,0,0,0
13431,1,1,5,0,0,0
6443,3,3,8,0,0,0
5368,1,2,3,0,0,0
12846,6,14,23,0,1,1
6737,17,21,37,0,0,0
2581,1,2,4,0,0,0
2580,1,1,2,0,0,0
2589,47,65,221,8,2,0
2588,1,1,2,0,2,1
10952,11,6,66,0,0,0
6059,290,431,2092,33,105,51
6058,326,779,3122,35,46,11
6055,1,1,2,0,0,0
6054,3393,23878,76336,2282,1679,354
6051,1,2,8,0,1,0
6050,3,3,6,0,0,0
6052,38,75,272,6,6,7
10006,1,1,3,0,0,0
10000,15,20,45,1,3,0
10002,13,11,41,1,2,1
2634,3,5,8,0,0,0
2637,45,59,127,3,5,2
2631,486,1010,3060,114,195,46
2633,53,84,459,7,2,5
2632,1,1,1,0,0,0
9598,820,1276,7522,135,150,95
9229,75,221,792,26,35,11
9228,54,74,147,2,11,4
9227,2,3,6,0,0,0
9594,2,2,5,1,0,0
9597,111,157,671,10,15,12
9224,144,284,1085,18,22,10
9223,59,103,421,9,11,2
9590,2,7,12,1,0,0
9593,118,314,1051,6,10,2
9220,37,41,207,1,2,1
9226,1,1,1,0,0,0
12358,1,1,2,0,0,0
12359,7,8,23,0,0,0
12351,58,76,239,12,23,3
12356,43,48,219,2,7,5
12357,13,43,136,0,5,2
12355,1,1,5,0,0,0
10260,4,8,13,0,1,0
10263,2,2,3,0,0,0
10264,14,40,95,3,2,0
10265,733,824,4818,81,105,46
10267,2,2,6,0,1,0
10268,6,10,23,0,0,1
5583,7,9,17,0,0,0
5401,10,14,22,0,0,0
9048,9,9,27,0,1,0
9043,2,2,3,0,0,0
9042,35,53,170,2,0,0
9041,1,1,1,0,0,0
9040,8,7,23,0,2,2
9047,11,15,61,1,5,2
9045,2,2,3,0,0,0
9044,4,6,15,0,1,0
3544,1872,6474,21397,679,511,121
3546,27,32,73,1,6,1
3547,1,2,3,0,0,0
3542,18,24,58,1,0,0
3548,2,4,27,1,4,1
3549,2,1,4,0,0,0
2964,6,33,89,8,3,2
2967,7,10,27,0,2,3
769,108,607,1500,8,109,43
2960,56,208,538,4,6,1
2962,1,1,2,0,0,0
762,3,9,14,0,0,0
761,1,4,8,0,0,0
14054,12,12,17,0,5,1
767,449,893,4189,73,65,27
4633,5,9,22,0,4,0
765,140,243,716,22,39,10
5379,19,22,107,5,5,7
1078,7,7,15,1,2,1
1079,48,357,1029,9,26,5
5374,4,6,10,0,0,0
5377,2,2,13,0,0,0
1075,2,4,9,0,2,0
5373,3,3,3,0,0,1
5372,175,236,1191,21,50,22
13005,7,12,61,1,5,2
13007,160,198,1004,15,44,25
13001,27,30,106,0,0,6
13003,286,731,2831,52,82,19
13002,7,8,12,0,5,3
13009,35,34,100,1,1,1
13008,1,2,5,0,0,0
4338,13,17,38,1,1,0
4339,48,130,354,4,8,11
4336,60,86,359,3,10,4
4332,1,1,1,0,0,0
4333,532,2097,10549,179,643,188
4330,2,9,15,0,0,3
4331,31,34,100,3,6,2
3137,29,53,142,13,12,7
3136,2,2,4,1,0,0
3130,7,20,31,0,0,0
3139,97,122,531,14,12,15
3138,45,98,304,6,4,1
13375,17,39,88,0,5,1
12878,3,3,12,0,0,0
1622,14,25,56,2,2,0
4637,4,7,9,0,1,0
5768,4,5,11,0,1,1
5764,10,8,25,1,1,0
5765,34,91,206,1,13,0
5762,4,8,24,0,1,0
5763,37,219,851,5,8,5
5761,133,257,777,15,55,9
5181,1,1,2,0,0,0
12446,41,108,241,5,5,1
2071,1,1,6,0,3,1
12445,14,24,57,4,2,0
12443,1,1,1,0,0,0
2070,2,3,5,0,0,0
12514,78,134,748,2,2,84
12517,16,14,33,0,0,1
12510,122,193,1047,6,12,7
75,7,8,11,1,0,0
12512,351,386,2395,40,63,19
7426,2,2,3,0,0,0
7425,1,1,3,1,0,0
7424,8,10,30,0,2,0
7423,14,9,52,0,2,3
7421,2,2,3,0,0,0
7428,645,1436,6857,125,136,7
5184,3,3,6,0,0,0
12631,14,28,66,1,4,1
12630,1036,4227,24183,436,752,212
12633,14,19,49,0,0,0
6603,28,41,138,1,0,2
9307,278,400,1457,23,57,18
12448,7,8,20,1,0,0
12637,8,11,24,0,0,0
12636,102,105,541,12,46,18
6608,113,134,535,5,33,12
12638,27,16,69,0,2,1
6438,1,1,2,0,0,0
10857,1,1,3,0,0,0
10856,2,3,5,0,0,0
10855,3,20,40,0,0,0
5185,1,1,2,0,0,0
10853,22,38,179,2,4,2
10852,3,4,11,0,0,0
10859,4,5,10,1,1,0
2975,4,16,34,0,0,0
1041,1,1,1,1,0,0
12189,735,4066,14617,200,738,317
12184,465,1212,4774,143,166,75
12183,82,218,722,6,37,8
12181,7,62,193,10,0,1
12180,3,3,7,0,0,3
2358,1,6,15,0,1,0
2352,13,37,109,2,1,1
2351,1,1,2,0,0,0
2357,7,6,14,0,0,0
2354,10,7,34,0,0,0
2355,5,5,9,0,1,0
1048,203,479,1589,53,53,4
1898,4,4,8,0,0,3
3738,21,77,197,2,8,7
3737,8,14,36,1,0,0
1895,12,48,162,1,2,1
3735,71,308,832,7,26,14
3734,1,2,8,0,1,0
1890,20,36,94,0,1,3
3732,22,30,62,3,4,2
1892,34,87,305,2,5,3
3730,3,3,7,0,0,0
13580,8,24,43,0,2,2
2137,12,24,62,1,1,1
2134,8,15,51,1,5,1
13583,55,83,214,4,6,2
4695,8,11,21,0,1,0
4926,12,148,310,7,5,1
4925,34,82,169,0,2,0
4696,23,33,64,3,1,1
4699,10,16,41,1,2,0
13589,2,14,30,2,0,0
1883,4,3,4,0,0,0
2139,8,8,19,0,0,0
11724,1,1,2,0,0,0
11725,11,15,39,0,0,2
11722,5,7,14,0,3,1
11720,34,31,226,0,9,9
11721,369,423,2655,66,70,23
11728,1,1,2,1,0,0
5162,6,8,17,0,0,0
5163,12,12,28,0,2,2
5164,4,19,66,2,0,4
5165,186,267,942,17,54,15
5166,1,1,1,0,0,0
5169,29,79,205,8,12,6
14002,47,150,311,10,11,3
14004,13,16,26,1,0,0
14005,25,23,55,5,0,0
14006,124,188,784,14,40,12
14007,3,2,9,0,0,0
4804,5,5,9,0,0,0
4806,23,44,141,3,1,2
2782,8,7,23,1,3,1
13644,123,141,460,7,8,0
9698,38,27,134,1,1,5
9699,3,4,8,0,0,0
9696,4,5,8,0,0,0
9694,14,22,47,1,0,0
9693,579,1456,5546,185,219,84
9690,2,2,6,0,0,0
4773,436,504,3567,66,44,3
13641,1,1,3,0,0,0
669,25,45,113,1,3,3
10603,2,2,5,0,0,0
2079,65,104,260,3,16,4
11606,81,248,725,16,52,30
13649,2,4,10,0,1,0
10607,32,48,194,3,16,5
1799,58,111,260,21,7,7
1793,37,32,164,0,6,1
1267,112,750,2351,53,25,10
1791,41,51,83,0,0,0
10605,3,6,16,0,0,0
1797,794,1353,8790,259,416,117
1796,1,1,1,0,0,0
1795,9,13,31,0,3,0
1794,137,223,606,8,8,1
6840,4,9,22,0,3,0
6841,12,9,26,1,0,0
6846,38,109,354,10,9,3
12156,2,3,6,0,0,0
6844,44,53,134,3,1,0
6306,4,39,125,1,8,1
13518,18,33,111,1,5,3
8231,3,6,10,0,0,0
6593,9,15,30,0,3,0
6595,126,311,874,3,13,12
6596,7,16,36,0,2,1
8234,89,186,698,10,20,3
6598,6,15,35,0,1,1
7639,360,620,2307,29,148,65
7633,3,8,13,0,0,0
7630,3,7,9,0,0,0
7636,20,28,87,0,0,0
9168,1,5,13,0,0,0
7635,1,1,2,0,0,0
10628,8,48,101,9,1,0
9843,2,3,10,1,0,0
9842,13,18,42,4,5,2
9847,513,1648,6636,113,264,92
9846,1,1,2,0,0,0
9849,222,713,1680,36,29,12
9848,17,43,104,2,5,1
13514,11,10,30,1,0,0
1537,13,21,58,1,1,1
3093,494,789,2701,51,176,82
1535,3,3,8,0,0,0
642,82,144,316,9,6,1
3096,22,105,288,1,16,1
3097,12,51,130,0,6,2
1531,7,15,34,0,9,1
3095,15,14,70,2,1,2
1249,20,51,111,4,4,1
3098,5,4,8,0,1,0
3099,2407,6756,29853,431,910,326
1539,4,22,76,2,3,1
1538,4,4,10,0,0,0
6377,1,1,1,0,0,0
4101,32,60,145,0,15,3
4100,3,3,6,0,0,0
4103,1,1,2,0,0,0
4102,10,18,56,0,1,1
4105,4,5,9,0,1,0
4104,1,1,3,0,0,0
10423,2,2,4,0,0,0
4108,1,2,3,0,0,0
10420,22,18,48,0,0,0
10426,4,5,18,0,0,1
3898,284,1292,4638,117,100,45
3892,471,2368,8961,73,26,2
3893,2,2,3,0,0,0
3891,10,10,27,3,0,0
3896,10,9,20,0,1,0
3897,15,21,70,1,5,0
3894,7,7,31,0,0,1
3895,26,26,93,2,0,1
13416,22,282,522,1,9,4
10154,2,2,3,0,0,1
5951,261,756,3198,25,25,3
5952,15,29,71,0,3,1
5957,2,2,3,0,0,0
5956,21,95,215,3,49,16
5959,24,29,66,1,1,3
11532,65,152,458,4,26,10
11531,4,4,6,0,1,0
11537,1657,4198,18026,348,1146,514
11536,62,120,265,12,10,2
11534,7,9,16,0,0,0
239,10,22,82,1,10,2
3374,1,1,3,0,0,0
234,28,45,111,1,4,1
6984,3,2,5,0,0,0
235,3,4,8,0,0,0
4613,1,1,3,0,0,0
4614,1,1,1,0,0,0
6031,5,22,53,0,0,0
6030,6,15,43,0,0,0
6037,12,15,47,1,11,4
6035,43,182,570,17,13,9
9205,404,953,4673,84,99,34
10063,360,1085,2663,38,37,14
2659,56,179,615,11,15,1
9206,38,44,130,1,9,1
10066,12,19,58,2,0,0
9200,21,22,92,2,5,1
10064,26,67,134,0,0,0
9202,201,258,866,11,61,49
2653,37,61,132,0,11,6
2652,2,2,4,0,0,0
10068,6,8,19,0,0,0
2657,55,85,334,2,11,6
2656,557,1022,4191,133,102,36
2655,2,2,4,1,2,0
2654,14,22,54,0,1,0
7388,15,15,33,1,0,0
7383,553,850,4273,105,89,4
7381,101,491,1785,46,95,65
7387,4,4,18,0,2,0
7384,18,27,59,0,1,0
7385,75,97,304,4,12,8
12370,271,687,2663,31,134,64
12372,3,4,8,0,0,0
5758,7,14,29,3,1,0
12375,114,407,1043,3,12,2
12376,30,58,123,2,1,0
12377,20,23,54,0,0,0
12378,3,10,30,0,0,0
9061,56,194,665,8,23,4
9062,1,1,2,0,0,0
9064,6,3,13,1,0,0
10288,19,33,68,1,2,2
9066,61,93,254,3,6,3
10286,110,157,400,5,15,5
10284,17,35,58,1,0,0
10285,26,32,82,2,1,1
10282,10,20,53,0,0,0
10283,150,165,758,15,27,20
10280,12,19,48,0,0,0
10281,2,2,3,0,0,0
3562,62,84,276,6,9,1
3560,1,1,2,0,0,0
3561,244,282,906,24,89,28
3566,7,7,9,0,2,0
3567,36,382,684,12,13,1
3564,11,13,42,1,1,1
3565,4,10,30,1,2,1
3568,58,69,238,6,7,1
3569,4,4,6,1,0,0
13394,51,85,250,2,14,2
13396,201,163,1100,26,38,35
4480,3,3,7,0,0,1
13390,9,18,67,4,0,2
13393,138,242,1255,19,64,42
4483,5,5,8,0,0,0
13399,8,11,16,1,0,0
4489,3,11,29,0,1,1
2903,103,118,519,0,0,17
2901,1006,2818,14066,190,614,496
2907,89,88,353,9,25,10
2906,6,12,29,1,0,0
2905,38,69,200,5,18,4
705,91,255,924,19,46,19
2909,156,276,1189,27,49,19
2908,32,85,233,1,4,5
700,1,1,2,0,0,0
701,4,3,9,0,1,0
703,2,2,6,0,0,0
11883,149,57,569,8,7,10
11882,71,70,165,7,4,1
11880,9,12,21,1,0,0
11886,14,30,57,0,2,2
11889,13,23,35,0,6,0
11888,60,48,143,3,7,3
5319,211,364,1406,27,150,63
5313,5,4,10,0,0,0
5312,3,3,6,0,0,0
5310,1,1,1,0,0,0
5316,2,3,3,0,0,0
5315,17,24,83,1,1,2
13023,128,213,603,13,10,6
13021,4,5,6,0,0,0
13020,1,1,4,0,0,0
13024,42,73,176,6,8,4
13028,201,471,1622,46,72,16
3214,2,2,2,0,0,0
1987,6,6,11,0,0,0
1632,74,221,876,6,6,2
3153,6,7,14,0,1,2
11089,28,48,141,1,26,7
2484,51,186,737,2,23,12
3156,1259,5312,16149,374,441,94
3155,17,39,96,1,3,7
11082,137,445,1144,21,21,2
11081,34,31,85,1,8,5
3158,1,1,1,0,0,0
11087,1,1,1,0,0,0
3211,154,228,722,25,24,2
1637,2,6,11,0,0,0
10745,1,1,1,0,0,0
2480,1,1,4,0,1,0
8574,9,55,137,0,2,0
8575,206,484,2421,51,45,67
8577,13,9,26,1,0,0
8573,19,20,48,4,1,0
8579,55,65,183,4,25,8
12572,7,9,19,0,0,0
2481,8,6,15,0,0,0
12570,306,670,2604,48,171,49
