user_id,activeness,look_through,collection,add_car,buy
3191,43618103,453,982,1,18,2
3192,5526666,453,806,0,0,5
3193,34269301,453,1068,21,17,17
3194,67117403,453,1010,0,33,0
3195,42163589,453,1017,84,29,20
3196,78027293,452,921,3,122,11
3197,94244962,452,1171,3,30,16
3198,104881724,452,1096,124,3,0
3199,24744728,452,1016,19,17,14
3200,77918889,452,1191,0,28,7
3201,25341430,452,1016,13,16,8
3202,112079437,452,1082,1,103,27
3203,102096053,452,1105,8,29,25
3204,38645842,451,1431,60,32,10
3205,8287368,451,965,67,14,1
3206,9187053,450,950,0,2,7
3207,139476957,450,1197,19,67,31
3208,130928613,450,1322,5,15,12
3209,56448142,450,1152,0,29,4
3210,32861478,450,1016,1,18,18
3211,12213143,450,1243,5,31,3
3212,21991923,450,1243,52,17,21
3213,96715930,450,904,0,32,4
3214,21573720,450,1004,1,105,5
3215,25517868,450,1451,33,53,8
3216,123202801,450,1058,14,30,10
3217,120726550,449,1601,4,125,25
3218,30947796,449,935,27,31,28
3219,25220315,449,1145,1,8,5
3220,71619728,448,1153,0,69,7
3221,137669809,448,1071,33,54,12
3222,3762752,448,1044,68,18,12
3223,44137606,448,988,11,32,11
3224,89389805,448,1098,5,54,12
3225,37659974,448,1140,24,4,2
3226,79278631,448,960,0,32,11
3227,37963888,447,1162,27,38,32
3228,454497,447,1070,1,66,10
3229,22332656,447,930,1,13,13
3230,88442067,447,936,0,72,0
3231,74209995,447,844,0,0,0
3232,116084393,447,810,2,18,17
3233,76945203,446,1161,119,36,19
3234,103241954,446,1001,1,0,20
3235,107545550,446,1104,3,48,15
3236,91127849,446,1139,1,0,10
3237,125178818,445,1376,0,6,2
3238,69103074,445,1425,10,6,25
3239,37476456,445,1129,1,71,19
3240,84242683,445,1014,0,1,4
3241,79596701,445,1107,1,3,7
3242,73448027,445,1091,4,5,6
3243,108706810,445,1264,14,58,16
3244,16876055,445,796,4,4,4
3245,102212513,445,1004,30,7,11
3246,75576517,444,1099,6,11,6
3247,96320699,444,998,0,37,0
3248,13532967,444,1360,82,1,31
3249,46495539,444,1412,3,86,11
3250,86236991,444,1271,1,12,15
3251,118169472,444,1104,1,40,15
3252,2807180,444,1123,0,32,0
3253,122440572,444,1155,0,9,10
3254,135090452,444,1168,74,28,17
3255,116403499,444,1401,37,3,14
3256,29092348,443,1258,36,0,0
3257,103872466,443,1158,0,155,37
3258,45484969,443,1088,11,21,3
3259,76798252,443,1122,26,72,16
3260,73640952,443,967,100,0,6
3261,33086149,443,1190,20,56,45
3262,31761710,443,1485,84,80,48
3263,55906915,443,1247,12,1,8
3264,31051182,442,1271,79,4,12
3265,72540615,442,1217,3,49,36
3266,50247764,442,1176,17,16,20
3267,96578339,442,1126,0,133,20
3268,16174142,442,1082,0,158,14
3269,43496207,442,907,0,18,6
3270,30162185,442,1210,31,61,13
3271,45577644,441,1099,11,68,18
3272,33376634,441,1011,9,77,12
3273,110212223,441,1328,13,17,12
3274,85785429,441,1214,28,1,22
3275,47636434,440,1251,0,86,28
3276,36680928,440,1035,52,2,15
3277,13741474,440,1228,0,123,31
3278,128532381,440,983,139,6,53
3279,92297176,440,1076,149,0,2
3280,10746592,440,1204,0,2,6
3281,116854982,440,779,0,42,12
3282,67912744,439,923,18,14,13
3283,81949895,439,1008,75,6,2
3284,103513159,439,1362,46,4,8
3285,234304,439,1165,2,34,16
3286,52227384,439,1007,110,1,8
3287,20519542,438,1044,5,43,2
3288,691173,438,1092,0,25,3
3289,2989488,438,1301,15,79,10
3290,125623046,438,1134,92,1,31
3291,140769849,438,962,19,3,5
3292,76413893,437,1135,1,203,12
3293,36401601,437,987,209,2,0
3294,92873611,437,1101,22,1,4
3295,142024804,437,1080,0,43,14
3296,54370253,437,1176,2,45,16
3297,62623553,437,1178,6,52,10
3298,141534382,436,1192,1,83,29
3299,40172985,436,1159,12,15,13
3300,130319037,436,1042,1,67,11
3301,31900340,436,890,0,13,20
3302,4497869,435,1022,4,2,12
3303,88158177,435,1042,99,25,12
3304,4322575,435,1031,1,70,14
3305,60017012,435,1162,39,2,13
3306,82974260,435,1071,40,31,5
3307,62565718,435,1027,0,10,12
3308,29773049,435,976,6,71,6
3309,83953028,435,910,42,4,11
3310,16458073,435,834,20,11,16
3311,129235708,435,844,26,8,19
3312,29747890,435,976,0,0,8
3313,100739273,435,998,53,1,4
3314,77465332,435,1543,63,0,11
3315,25992841,434,1087,75,122,27
3316,11827062,434,1186,47,41,24
3317,94306699,434,949,8,21,2
3318,32586169,434,1019,15,6,14
3319,101868746,434,1033,2,39,20
3320,128476824,434,1232,66,52,0
3321,140455966,434,872,0,125,0
3322,58283357,434,1157,0,9,6
3323,124286987,434,1252,10,38,16
3324,876631,434,1054,21,28,12
3325,93509184,434,825,39,5,11
3326,104386046,434,1176,0,31,21
3327,75740482,434,973,3,31,3
3328,22873496,433,1250,7,13,2
3329,60433384,433,998,0,2,10
3330,25833600,433,937,1,42,7
3331,36933597,433,1192,3,8,23
3332,124918111,433,1063,28,0,13
3333,138349945,433,964,3,4,9
3334,44055370,433,824,0,0,4
3335,37248524,433,925,1,43,29
3336,69309915,432,942,22,9,9
3337,54682595,432,1272,8,30,28
3338,49928,432,921,1,54,30
3339,85980172,432,1017,28,2,4
3340,61184967,432,917,16,1,9
3341,6781051,432,1332,50,42,3
3342,95482704,432,1129,3,27,12
3343,60298546,432,744,2,71,15
3344,141160458,432,1182,42,38,14
3345,99306028,431,959,2,9,6
3346,102838333,431,1768,5,44,45
3347,12766784,431,1014,0,31,13
3348,54285274,431,1038,8,5,17
3349,103059028,431,1133,0,67,9
3350,84580258,431,1205,37,26,15
3351,141263225,431,1095,0,52,27
3352,77802915,431,1259,4,81,8
3353,80108328,431,941,0,30,4
3354,25331864,430,1393,27,19,8
3355,116147324,430,970,27,15,4
3356,7390410,430,1163,30,14,1
3357,32345386,430,998,5,40,13
3358,17686864,430,1178,45,74,15
3359,120431492,430,1032,0,37,2
3360,127992957,430,948,7,0,2
3361,92790292,430,1142,1,31,17
3362,57330963,429,1030,3,35,18
3363,112809032,429,947,74,8,7
3364,118209579,429,1076,3,5,32
3365,68661989,429,1028,0,0,7
3366,121194621,429,1090,0,76,61
3367,94400339,429,866,1,2,0
3368,101659505,429,1222,46,11,3
3369,79706511,428,1064,18,43,23
3370,9693334,428,1156,3,19,7
3371,23203920,428,1122,7,58,11
3372,5718045,428,593,1,3,0
3373,16268664,428,1148,12,111,9
3374,15980685,428,894,0,85,9
3375,47909125,428,1037,8,5,3
3376,83600444,428,981,12,12,15
3377,103975314,428,682,0,37,0
3378,139301753,428,931,3,11,2
3379,75816106,428,786,11,6,8
3380,38333048,428,1082,29,3,8
3381,12504005,428,1141,1,26,8
3382,131393158,427,1070,0,25,9
3383,118701616,427,906,1,25,19
3384,98965052,427,939,0,22,18
3385,84647259,427,1094,48,27,14
3386,93691727,426,708,1,5,0
3387,12585110,426,939,41,19,10
3388,92603472,426,1102,2,65,12
3389,103742241,425,986,0,5,4
3390,80212287,425,1219,38,20,32
3391,117788466,425,1200,36,7,9
3392,125826318,425,1086,3,16,15
3393,124359234,425,1190,6,20,23
3394,74088786,424,1323,21,20,22
3395,128078712,424,989,8,16,14
3396,20744134,424,884,36,40,10
3397,26767200,424,1094,74,1,7
3398,132849059,423,1311,61,3,11
3399,135676027,423,1675,18,90,50
3400,28591008,423,939,0,14,29
3401,43477769,423,952,0,35,6
3402,49839161,423,884,32,41,21
3403,95079262,423,906,12,10,4
3404,41552336,423,920,43,34,0
3405,105439382,423,1168,28,39,40
3406,10151584,423,1156,37,40,24
3407,74703764,423,1210,0,72,41
3408,25231207,423,959,0,23,10
3409,137683586,422,1034,0,58,16
3410,4530578,422,1034,2,98,24
3411,11474520,422,1135,2,19,3
3412,25386840,422,1100,81,82,11
3413,87653956,422,1299,29,8,13
3414,34256907,422,936,20,0,4
3415,14252487,422,777,18,2,5
3416,107495962,422,1174,14,10,8
3417,72963156,422,1189,3,80,27
3418,126632739,421,1096,0,6,8
3419,74909565,421,1001,2,43,3
3420,95540279,421,852,1,9,8
3421,103957530,421,995,0,82,2
3422,106990939,421,749,0,12,0
3423,73840745,421,947,0,25,3
3424,84675350,421,836,3,15,11
3425,104891848,421,1293,2,171,113
3426,20500525,420,1071,1,43,13
3427,13925946,420,843,20,3,6
3428,84580693,420,924,1,4,2
3429,2838689,419,1030,1,5,18
3430,72225030,419,789,56,57,7
3431,62290396,419,1316,10,113,20
3432,136408089,419,834,5,25,2
3433,82561409,418,1083,3,73,10
3434,137038952,418,1057,1,54,13
3435,95831069,418,928,2,22,7
3436,120898353,418,1034,0,6,11
3437,62942804,418,768,1,37,21
3438,132634718,418,1057,6,1,12
3439,131856380,418,913,2,45,14
3440,101821448,418,1086,69,34,2
3441,20238343,417,1203,55,5,14
3442,128440836,417,1032,5,28,6
3443,46526694,417,981,3,54,3
3444,94159832,417,1390,100,14,21
3445,121320202,417,1079,46,12,6
3446,128669773,417,947,155,26,5
3447,7813945,416,1137,0,35,10
3448,107058195,416,1081,31,18,8
3449,76006957,416,864,5,3,2
3450,4226990,416,873,25,0,4
3451,137915017,416,928,1,54,11
3452,22850551,416,914,1,2,5
3453,45086009,416,745,0,27,24
3454,34208020,415,958,6,48,14
3455,5025251,415,1043,43,3,4
3456,123761088,415,837,6,26,6
3457,21375338,415,1076,0,39,4
3458,116566550,415,1112,5,20,14
3459,138565668,414,989,8,103,33
3460,39780301,414,1163,12,32,16
3461,9691438,414,1061,0,25,8
3462,57240687,414,1001,1,55,26
3463,46030644,414,1060,51,13,13
3464,91296173,414,998,7,38,6
3465,15434369,414,1087,5,35,26
3466,93949903,413,1044,1,52,9
3467,68731493,413,871,0,7,6
3468,113443146,413,1088,62,1,4
3469,71356827,413,928,27,25,5
3470,35881288,413,1161,8,63,8
3471,137115747,413,811,81,23,8
3472,31217507,413,1046,52,17,2
3473,15089987,413,1076,22,3,4
3474,29596720,413,1082,3,42,12
3475,49311211,413,1015,7,36,9
3476,53616158,412,1431,2,128,44
3477,80055582,412,843,0,6,11
3478,28572200,412,1007,22,19,14
3479,80583387,412,997,2,12,30
3480,89643940,412,841,0,127,14
3481,118197087,412,1568,1,0,8
3482,38434744,412,1266,3,146,12
3483,116906904,412,1147,30,0,13
3484,110277324,412,897,4,24,18
3485,85215482,412,1229,23,0,4
3486,132803431,412,944,17,4,12
3487,114183097,411,931,93,0,3
3488,70537406,411,998,2,34,10
3489,84493452,411,916,1,58,10
3490,121506246,411,923,0,3,1
3491,12572107,411,942,3,10,14
3492,137699709,411,1176,4,111,17
3493,122619975,411,960,3,3,2
3494,24066696,410,864,0,2,12
3495,24876740,410,979,0,65,6
3496,35520093,410,982,3,12,45
3497,112406425,410,1087,82,48,21
3498,100901664,410,1291,5,150,27
3499,73255004,410,960,52,31,13
3500,26195311,410,904,3,23,8
3501,139149751,410,1032,0,36,3
3502,18110679,409,962,33,51,17
3503,6634422,409,1098,20,15,13
3504,106733895,409,982,0,32,13
3505,141496366,409,643,0,9,2
3506,67334365,409,943,53,23,4
3507,103412717,409,922,11,37,13
3508,44248133,409,982,0,7,9
3509,62533830,409,1318,19,27,45
3510,58391604,409,1418,0,88,11
3511,36728801,409,912,1,43,4
3512,85265002,409,977,35,20,11
3513,110422419,409,985,0,14,4
3514,112618249,409,1057,2,49,30
3515,98265779,409,993,28,39,12
3516,109639192,409,1054,9,51,16
3517,134648874,409,1149,60,51,39
3518,2030793,409,835,7,6,0
3519,106840813,408,1285,1,99,37
3520,78758303,408,1084,27,22,8
3521,91001140,407,826,0,58,17
3522,28897742,407,1070,1,38,13
3523,117157065,407,951,0,6,5
3524,99498597,407,1165,19,7,15
3525,138695247,407,1023,1,11,8
3526,128963825,407,892,15,0,0
3527,100551544,407,795,22,74,18
3528,141848388,406,987,9,33,11
3529,32964824,406,759,1,28,5
3530,29608942,406,1157,1,53,20
3531,111366157,406,1169,47,1,9
3532,81355882,406,1096,3,52,10
3533,60775233,406,951,2,23,7
3534,114221936,406,885,33,0,1
3535,68014630,405,1226,29,37,9
3536,20022840,405,887,5,21,32
3537,53623949,405,1193,29,2,3
3538,119131148,405,991,1,44,7
3539,61737570,405,1082,10,30,20
3540,61519114,405,1012,1,44,27
3541,76360564,405,1117,44,20,13
3542,79633830,405,928,6,34,10
3543,102782588,405,978,1,52,6
3544,127113842,405,1029,1,75,15
3545,1715517,404,1052,58,16,10
3546,75443727,404,1007,5,12,2
3547,8277339,404,935,28,7,7
3548,44040790,404,1001,2,26,10
3549,128225928,404,884,78,20,10
3550,36459731,404,1105,39,36,29
3551,44441284,404,777,0,4,5
3552,2863265,404,714,0,0,7
3553,43491973,404,1055,7,93,53
3554,71036667,404,1115,3,39,12
3555,111625873,404,1379,1,71,140
3556,44277891,404,1068,1,6,26
3557,135897509,404,766,0,1,2
3558,7821057,404,1223,9,139,46
3559,21597711,404,1300,33,44,18
3560,59160612,404,792,14,11,6
3561,77156018,404,1213,7,75,31
3562,50418349,403,1003,24,14,15
3563,125920917,403,1047,63,22,23
3564,107914748,403,943,3,0,0
3565,65885234,403,1186,90,62,21
3566,39597894,403,1256,34,26,12
3567,49105375,403,911,42,25,10
3568,53016665,403,1169,4,161,24
3569,118901681,402,1048,33,6,13
3570,67701883,402,1013,6,2,1
3571,101934465,402,861,3,14,2
3572,70220697,402,799,1,2,17
3573,141771287,402,872,0,14,10
3574,93320822,402,811,1,0,3
3575,101861369,402,1034,9,6,5
3576,87780704,402,1059,2,46,3
3577,130351251,402,1315,13,21,7
3578,3750447,402,1183,3,34,51
3579,38393915,402,793,6,7,8
3580,60452360,401,977,28,7,11
3581,82103242,401,1086,29,42,23
3582,118563040,401,887,3,38,25
3583,125133592,401,959,33,36,26
3584,90579934,401,975,0,91,7
3585,68885498,401,1177,4,37,21
3586,115843078,401,796,0,24,9
3587,65185404,400,997,0,37,13
3588,96598209,400,1040,3,18,19
3589,83956310,400,924,3,30,10
3590,66752695,400,1112,0,43,20
3591,109833155,400,867,0,83,7
3592,123909054,400,962,1,5,5
3593,127488859,400,1110,6,92,22
3594,27411600,399,1032,29,3,10
3595,34062436,399,1099,55,45,19
3596,66726739,399,999,18,30,12
3597,82256423,399,1145,26,1,7
3598,27756102,399,1045,20,2,15
3599,60402528,399,799,12,0,4
3600,9424202,398,886,14,27,14
3601,106462211,398,610,54,3,0
3602,49265158,398,838,25,16,7
3603,18019425,398,1129,112,44,48
3604,119026071,398,1042,56,35,17
3605,20313328,398,1131,0,30,31
3606,129959338,398,935,15,36,8
3607,136482190,398,784,0,2,1
3608,74435353,398,876,3,6,0
3609,46265753,398,828,3,34,9
3610,35161410,398,1133,11,19,9
3611,116401964,397,1013,4,21,19
3612,64409180,397,937,2,54,12
3613,141422572,397,1062,15,8,12
3614,102115259,397,932,4,50,13
3615,46350939,397,791,0,40,5
3616,140632642,397,928,7,27,23
3617,65430299,397,930,0,23,17
3618,27200201,397,911,0,30,7
3619,26349077,396,1263,0,106,6
3620,55351846,396,966,0,35,14
3621,39999878,396,921,15,8,22
3622,137352250,396,971,3,65,11
3623,58303378,396,865,27,9,10
3624,49055042,396,954,68,9,4
3625,3303763,396,795,0,34,16
3626,38353369,396,1097,72,31,1
3627,16779951,396,784,0,19,1
3628,16426792,396,944,2,54,26
3629,37006225,395,1352,0,49,19
3630,73664736,395,828,0,31,4
3631,57983419,395,1087,75,143,32
3632,58206817,395,1186,0,112,20
3633,68943297,394,1205,20,2,23
3634,57029481,394,948,0,7,18
3635,129100157,394,1001,25,12,5
3636,120571369,394,994,58,7,32
3637,114255327,393,1089,16,18,5
3638,131908191,393,1079,43,86,14
3639,72333767,393,1073,10,111,27
3640,16804446,393,1133,10,43,19
3641,21367508,393,891,10,33,18
3642,43293955,392,1061,4,16,13
3643,105195383,392,917,7,71,6
3644,2395202,392,885,1,14,2
3645,34028580,392,967,1,38,0
3646,37197766,392,1221,14,33,22
3647,61859408,391,942,0,20,11
3648,139511800,391,811,0,1,4
3649,77381364,391,1060,1,143,18
3650,9608283,391,968,0,62,10
3651,105153368,391,942,1,13,3
3652,41072973,391,846,17,13,3
3653,134442107,390,1163,26,17,33
3654,118628409,390,971,2,9,10
3655,124857404,390,1186,9,87,22
3656,29889579,390,664,1,3,0
3657,79919662,390,1178,0,81,37
3658,135038694,390,1054,2,29,13
3659,12908103,390,851,105,1,14
3660,57441022,390,985,34,0,11
3661,87692720,390,1083,19,113,27
3662,124789729,390,788,1,63,27
3663,61617820,390,1041,6,19,20
3664,140038969,389,797,70,8,0
3665,112302007,389,924,0,59,24
3666,19939755,389,1141,42,4,14
3667,28401599,389,1039,1,27,5
3668,66864491,389,1017,0,40,5
3669,107738345,389,704,285,1,0
3670,138764128,389,910,2,53,1
3671,75764436,389,929,0,7,5
3672,128398192,389,862,5,8,3
3673,138384284,388,900,3,42,4
3674,7166003,388,831,9,20,12
3675,94758835,388,1148,0,113,11
3676,51405856,388,978,1,142,23
3677,80468761,388,1034,22,13,11
3678,122141527,388,1029,0,27,5
3679,117143651,388,1183,0,89,25
3680,53010106,388,922,2,98,57
3681,46722887,387,782,0,19,10
3682,101613012,387,995,1,18,6
3683,22151716,387,938,3,15,8
3684,110858443,387,978,0,96,27
3685,38794391,387,944,9,2,7
3686,118974630,387,1076,23,1,5
3687,3673346,387,811,9,27,4
3688,124173840,387,1004,5,36,20
3689,84420056,387,915,1,85,25
3690,60859166,387,783,0,2,10
3691,74826562,387,950,0,26,7
3692,66347707,387,993,1,67,4
3693,124323186,386,1206,22,51,32
3694,23441311,386,1092,0,50,15
3695,46604709,386,1130,1,70,3
3696,80441054,386,1072,8,48,12
3697,81215829,386,931,1,18,8
3698,127235769,386,892,4,32,14
3699,121776645,385,997,5,10,10
3700,88037774,385,893,0,12,3
3701,45781106,385,853,110,31,6
3702,114936167,385,913,75,16,8
3703,39779875,385,1001,46,11,6
3704,78922712,385,790,1,52,21
3705,24524384,385,806,48,3,5
3706,21724189,385,855,1,24,29
3707,6469819,385,1130,0,20,6
3708,1067390,385,995,0,49,29
3709,50340729,384,1229,10,80,11
3710,94945054,384,888,20,5,4
3711,60071787,384,1041,13,62,12
3712,8803847,384,1138,2,37,9
3713,36022598,384,977,0,31,21
3714,40120302,384,1026,7,2,5
3715,91488626,384,1032,3,96,16
3716,45914095,384,930,6,24,22
3717,11073793,384,976,2,11,1
3718,41704059,384,1155,83,12,15
3719,48473436,384,677,1,24,9
3720,74994281,383,1466,4,97,41
3721,41759594,383,586,0,29,0
3722,106490158,383,1203,7,51,9
3723,33244168,383,727,0,1,0
3724,72873434,383,1009,9,7,19
3725,140467270,383,1029,11,78,17
3726,43518662,383,593,57,23,15
3727,42844457,383,902,34,0,5
3728,4745274,383,1002,8,2,15
3729,116590113,383,1196,21,75,26
3730,123968436,382,1030,1,18,8
3731,59194752,382,1142,18,34,29
3732,112982989,382,868,9,42,23
3733,7842388,382,886,0,0,0
3734,39593162,382,1034,12,11,19
3735,36179838,382,1032,24,38,11
3736,85755042,382,1039,6,31,4
3737,141942808,382,839,0,55,5
3738,70401542,382,798,1,1,3
3739,10055304,382,833,0,37,15
3740,93470048,381,813,2,29,12
3741,1434429,381,915,4,40,17
3742,135590159,381,859,4,41,98
3743,102458764,381,843,5,22,10
3744,63640171,381,989,26,2,2
3745,70351058,381,732,0,9,15
3746,19730939,380,865,0,13,2
3747,134212081,380,1059,7,32,22
3748,58552612,380,844,0,0,2
3749,101881032,380,891,0,80,8
3750,59190735,380,841,0,47,14
3751,112761389,380,1078,0,42,18
3752,22626502,380,914,0,30,8
3753,139878830,380,1029,2,65,17
3754,27726777,379,931,1,8,4
3755,94544144,379,1128,33,27,19
3756,126290391,379,1281,8,15,29
3757,12737165,379,991,1,43,23
3758,138794692,379,991,28,13,15
3759,48840319,379,827,0,14,3
3760,64563806,379,992,2,27,7
3761,30267366,379,994,7,24,8
3762,6193425,378,892,7,0,4
3763,136393596,378,1013,68,7,2
3764,9655581,378,965,2,82,19
3765,114172141,378,1009,4,2,30
3766,10904782,378,805,10,8,15
3767,31861871,378,791,3,5,0
3768,109684252,378,1029,5,57,35
3769,125086882,378,937,27,0,7
3770,18909506,378,941,5,9,4
3771,85402500,378,1281,11,64,6
3772,876320,378,839,1,32,5
3773,97485548,378,883,22,21,10
3774,49025624,378,855,12,0,9
3775,97500134,378,1064,102,18,5
3776,92645086,377,685,40,0,0
3777,36952963,377,853,1,36,5
3778,64928130,377,780,0,8,1
3779,55259658,377,1101,32,26,2
3780,139069034,377,1012,0,4,4
3781,96523839,377,920,31,13,6
3782,63933950,377,1026,55,14,0
3783,107163258,377,1111,1,25,15
3784,137618175,376,1032,17,42,6
3785,44610961,376,915,22,25,8
3786,61836835,376,863,0,13,23
3787,126814277,376,1076,39,2,11
3788,127698496,376,1074,2,64,9
3789,125819717,376,1039,0,124,16
3790,115028333,376,1061,2,12,59
3791,33653440,375,1113,3,38,33
3792,24384859,375,1015,68,6,7
3793,91388547,375,1201,0,54,14
3794,122126498,375,900,0,37,4
3795,76965928,375,1056,38,26,17
3796,117014579,375,828,357,7,0
3797,39855465,375,1003,27,53,18
3798,99421976,375,975,9,0,0
3799,28534469,375,1014,58,3,5
3800,47398432,375,868,2,0,11
3801,87186503,374,1187,25,60,27
3802,136875155,374,1177,0,15,0
3803,17505784,374,1067,1,74,22
3804,123051004,374,883,2,1,1
3805,58765619,374,920,0,57,9
3806,123115860,374,844,1,6,14
3807,124926491,374,951,3,7,2
3808,120904270,374,880,11,10,4
3809,79317823,374,1135,77,1,10
3810,102165465,374,1057,0,12,11
3811,46815463,374,857,21,45,1
3812,27296776,374,674,0,37,0
3813,93993216,374,886,1,4,13
3814,109642388,373,911,0,4,7
3815,65611624,373,952,3,174,33
3816,123242164,373,870,3,41,9
3817,127009850,373,1383,111,0,12
3818,108374266,373,1058,48,11,13
3819,120911325,373,711,19,0,6
3820,99317988,373,1184,9,17,4
3821,11940579,373,901,23,5,6
3822,95574197,373,954,0,49,7
3823,56094913,373,944,3,24,7
3824,49929778,372,953,54,1,1
